4|Shalom, alaikum, alaikum, alaikum, wa shalom, alaikum, wa shalom So I've just spoken to a very lovely lady at Qantas Freight and you know I tipped my surfboard in, put it on the scales, she got the old measuring tape out, measured up the board, got a little cootski-wootski, now express $1180, convenient whatever the fuck that means, 659 and coming in hot with economical at a whopping, so I'm trying to fucking fix this car, figure out this car, drive you silly fucking cunt, $277 so yeah there's a few other options freight companies who I might hop onto the old googly-woogly and have a little qwerty-woaty searchy-woaty but at that price I don't think the um I don't think the value is there you know you could buy um I mean I was just gonna pay for shipping anyway but in my head I was gonna rock up and if it was less than two then you know I was just gonna I was gonna do it kind of thing um you know my cap was two and as you've just heard it's about two um but for $277 you'd be able to buy yourself a fucking board do you know what I mean so you
52|Nicole crochet hobby fuck yeah we're getting some my brother stoked for you um does does Sydney hunt put it this way you go into her bedroom and she has the skull of a deer horns and all or antlers I don't know what the fuck they are right above her bed on the headboard up there so based on that if I was a bedding man I would place a lot of money on the fact she does hunt yeah but I don't know I think she goes with someone else like she doesn't just fucking off if she pops into the woods with a gun and comes back with a deer I think it's like some other people do it with her and she doesn't have a gun I think but hopefully some some fishing some some some surfing and a hunting would be sick so yeah fucking power to the people fuck the vegans woo woo
147|I had my earbuds on charge all day. I put them in when I got on the plane. I'm walking from the domestic to the international terminal and the left is spazzing out constantly saying low battery low battery low battery low battery. If that ain't a sign I don't know what is brother. Inshallah. Godspeed. See you on the other side.
91|Clayton Juliet, Clayton Juliet, Bravo Windmill, Bravo Windmill. TC unit has advanced on location code 3401. Here forth comes the atmospheric meteorological bathymetrical surveys. Starting with the atmospheric, please note in that all figures listed herein, despite being quantitative, is based on a court of assessment derived through engineering judgment. Amphospheric, we're sitting around 1,100 bar pressure. Foul cover hovering around the 0.65 region, expecting to drop. We have on average five millimetres of precipitation per hour, with periods of intense rainfall frequented throughout the day. Meteorologically speaking, we have a mean wave direction heading of around 225 degrees, with an average wind heading of 175 degrees, giving a relative angle of 95 degrees. Hence, when we normalise by MWD, we're looking at a... Oh, hello, that was a nice one. Oh, sorry, I'm in my report. We're looking at a wave wind ratio of about 0.45, which isn't very aligned. In terms of wave height, we've got roughly one and a half times the average human being, provided they're not wearing air forces. He's just fucking banged it like three times on my days. There are one, two, three, four, five, six tangos out at RLs. That's RLs, three tangos. We've got one tango out on a right coming into the Māori boat ramp area, which is really strange, and zero tangos at Gs. Graveyard.
85|Afternoon alignment. Feeling pretty strange actually. Not physically. But had a fucking productive morning. You know, I was up stretching by six. Locked into the grind, half six, you know, caffeinated, nickinated, fire on, banging out work, left right center emails, pew pew pew like an AK. Midday, some leftover curry I made last night, real nice. Snapper curry, fresh snapper was good. Yummy, yum yum yum. Then went to Kathmandu, got my brother a jacket. So he's going to join the club. And then I went to Crystal, whatever the fuck it's called, where Sydney works. Had a yarn, bought a new fin for the trailer. The pretty much what I was been looking for. Little bit smaller than the Chipper Wilson trailer. And then went and surfed Fitzroy. Offshore. Few tubes, I got a few tubes, I got two tubes, both backhand. Banged it a few times. The fin's really nice. Really nice balance between little bit looser, but you know, doesn't lose any drive. But a little more release. Feels like a bit more lift as well. But yeah, just not really, not really stoked, not really psyched, which is I don't know what's up. Because like normally on a given day, if I've had a fucking stretch, done some work, gone out, got two tubes and banged it a few times with a new fin, I'd be absolutely frothing my fucking chops off. But yeah. Bit of a Debbie Downer today, which is strange. So I might have to go for a cuddle tonight. Maybe lift the mood. It is that time of the month for her though. But you know what they say? It's non-English breakfast and this is black pudding. Which you won't really get unless you know what black pudding is. Yeah, Charlie Juliet out.
90|Charlie Juliet, Charlie Juliet, Bravo Wimel, Bravo Wimel, all received. You've had a nice mobility stretch this morning. You are caffeinated and you have researched visas. Point number one, yeah, I think I need to start doing that with Adrian. I'm going to pause and really just finding the rhythm because I'll be in a nice stretch and then she'll be fucking flying off to the moon and I'm ready for it. I can confirm I did not mobilize myself this morning. I wasn't feeling it and I didn't want to force it. I'm listening to my body and my body was telling me, Jay, give it five. You don't need to do this this morning. So that is what I didn't do. Yeah, interesting about the transit visa. I suspect it as much and looking forward to the results of your alignment meeting. I'll be on standby if you need a second voice box to waffle some absolute garbage. So, you know, my email just hit me up with an alignment, probably send me a WhatsApp as well because I don't really check my personal emails too much. I'm currently on route heading three clicks south-east to location code 3404, otherwise known as Payora Road and that is Princess Alpha Orifice Rectangle Alpha Road. Post wake up, pre surf alignment complete. Charlie Juliette out.
146|You're cracking me up there buddy. I'm fucking so keen for Sydney, actual northern beaches of Sydney. Fucking frothing to hang out with the boys and I'm pretty content with my time in the Naki coming to an end. I've had a great time and that's all I can ask for. But you're wrong Mr. fucking, I don't know, I can't be arsed to insult you because I'm not that kind of guy and my meditations, my yesterday's yoga for stiff people session, the theme of the session was all about compassion and compassion for oneself. So thou shall be compassionate in oneself and extend my compassion to you, good sir. Because it's clear to me that you're so fucking queer that you're penting up your frustration and in compassion and expressing it on others. So maybe you should look in the mirror, little sad crybaby boy. Yeah? Fucking wanker. Pig. Fucking crusty pork rind. Fucking mouldy capsicum. You're like a soft kumara or whatever they're called. Or like a sprouting onion, useless. Pass your cell by day. You're like a fucking bit of firewood that's been left out in the rain. Soggy and wet and useless. No one wants you anymore. You're just gonna go back in the ground when the worms will have you. You can make worm friends in your little fucking hole in the ground because you've been buried because no one wants a bit of soggy firewood.
1|There's actually the exact same flight but arriving Sunday morning instead of Monday morning. So I don't know, it's up to you if you want to. I'm happy for either day, but if you think it's just easier for me to do the Monday one, so then I just go straight to work opposed to Sunday where I would get the train down to the Goldie and then maybe, ask the small courteous favour on top of the million other favours you've already done me in my life of meeting me in the Gold Coast. You know, we could go for a smoothie bowl or get our nails done, surf, I mean we'd go for a surf. Let me know.
3|Benjamin Benjamin Benjamin I went to Ozpost, they don't post anything longer than a meter I messaged the guy, Mr Ben Webb, he says he uses Qantas Airfraight and it's just like Apple to Apple went online, plugged in the DIMS, 500 bucks which is just like, obviously not it when his has gone full way so the only option to progress this is on the weekend if I got a car I'm just going to rock up to Qantas Airfraight with the board bug right and then see what they say there, because there's no way it's 500 fucking dollars and then if it is, then obviously I have to revert to plan B, C or D my preference being on D
144|Good morning Benjamin. It brings me immense joy, satisfaction, gratitude, appreciation for life that you feel like shit. Okay? I just wanted you to know that. One does have fun in the evenings but nothing in this life is free Ben, including fun.
92|Charlie Juliet, lead member of the TC battalion, will be advancing on entering the water in roughly t-minus five minutes. Charlie Juliet will be using the Bravo Windmill 003 craft, equipped in FB1 with the CF CWL, in FB2 the CF CWR and in the FB3 we are using the TA 2.5 inch T fin. Charlie Juliet reports are over and will realign post activity. It actually looks fucking st- well no, why am I? Rocky Lefs actually looks fucking well fun, but way too many people and there's a few coming into graveyards, like Head High, pretty clean offshore. I don't know what it was about, the fucking wave wind ratios, that was kind of misaligned. But I think I'm gonna go for a little walkie walk, wearing two walkie Wefts, walkie Whites, because I wear my white walkie white and I really want to do a big forehand carp today.
93|Charlie Juliet, Charlie Juliet, Bravo Wimel, Bravo Wimel. Checking in after checking our hours, our hours and I'm going to have a craft change upon the observations. I'll be using the BW004 equipped with FB1, FCS2, MBL, L. FB2 is going to be the FCS2, MBL, R. FB3 is going to be the FCS2, R, QR, L, M. FB4 is going to be the FCS2, QR, R, M. Um, zero tangos out. Oh, fucking scared, pussies. Fucking pain.
87|For Dutch Corralio, I was in a weird ass fucking mood yesterday. Holy shit balls. Especially going into the evening. Further and further into the evening we got, the fucking more out of my head I became. It was fucked. But fuck that bullshit, I ain't got time for that shit. Namjoon. So today I'm fucking woo woo. I'm currently grinding up some new coffee beans. I'm gonna get nickinated. And then fires on. She's roaring. She's, oh actually. She's not roaring right now. She's only peering. I need to replace some logs. And then work. Key back. Fucking stent road. Bang! Bang! Fuck, sorry, intermission. Cut to music, cut to music. Cut to music.
151|Yeah, post surf alignment, surf with my good friend Mitchell. We ended up searching for waves for about an hour, even though the spot just up the road from where we first checked was cooking, because there was a few too many people and we didn't like that. And it was also this pretty heavy crowd at North Narrabin, and we don't like heavy crowds. So we went and surfed another wave, which was considerably worse. Pretty stiff today. I did my own personal stretch this morning, really focusing on loosening up the hammies and lengthening those hamstrings, which kind of follows through into the lower back. But yeah, I'm still just feeling a bit stiff. I hadn't surfed in two days. Kind of had the water in. I'm in new waters, new territories. Well, not new, but you know, revised. I would need to be refreshed in these territories. I managed to put a couple fans up there, but you know, nothing special. And I always do feel a bit of pressure when I surf with these boys again, because you know, I always go away for so long and I always feel like I'm meant to come back better than when I left. Which, you know, is counterintuitive to my surfing ability. Yeah, now currently 12.25. I've already done two in hours 15. I'm about to lock in for a mega fucking woofing session on the keyboard because work keep deciding that I can't wind down just yet, even though I decided I was trying to wind down fucking two weeks ago. So we'll see how that goes. Fucking see little skywags.
2|Yo, I've got, I was just thinking random shit. And then I realized I've got a 6-4, 19 and a quarter, two and nine sixteenths I want to say. Like a roundtail JS, forget me not, two in perf. Which could be a fucking pretty sick step up for you. And I could get that to you. Somehow, maybe. I could, with difficulty. But I could. And then you could have it. And it's FCS2, but I've got some FCS2s that I don't use that you could have as well. So when I get to perf, if you're interested, I can send you photos and like the exact DIMMs and that. And then can go from there. Yeah. I don't know how I'd get over it, but there'd be a way. There's always a way.
50|Fudge yeah, stoked that you had a sick one at Talos. I'm a little bit jealous Because I went to Sten Road this morning and I fucking bitched it. It was that cold It was like waist-high pretty small super clean no one out a couple little waves But it was almost too small because it's like breaking on some little rock but Fadash Guralio, it was like I swear those eyes on the road is frosty So the reward was not worth it, so I drove home But yeah Blame the tools fuck yeah blame the tools I Agree with that 100% Why'd you think I force earth boards? It's not me. It's the fucking boards. So I keep getting a new one to mask the fact I'm shy And cranium I think I was the craniums your Jed your head and I think I was talking about how I just absolutely clinical precision bang the tits off a fucking top turn And it was like I just two pokes on the eyes and just hit straight eyeball all squidge no Cranium no skull so that was that reference Yeah, what a Baba do bar
78|What's that all about? And it's definitely not Guernsey cows. Guernsey cows, they ain't worth the grass they fucking eat. Uses pieces of shit. Reckon they got Guernsey dairy. They're just fucking copycats. Whatever we do, they just do way worse. Guernsey dairy, silly cows over there. Fucking hell. And then, oh yeah, so just driving back, checking my emails, and I've had like four emails about like new projects and like loads of work coming in. And I'm just like woo woo woo. No, not that. No thank you, señor. So I think this, I'm actually gonna have to do some work this week, which is probably a good thing for the account. Because PNL, I think we're in negatives today with the amount of work I've done. So yeah, how's that?
23|Fuck yeah. Yoga this morning was fucking class. Loved it. It was me and like six fucking mums and dads. It was great. Steve and Nick were there. Went for a coffee with them after. Got the full debrief in Taiwan. Fucking hell. It was actually quite cool because he was working. He was doing the projects that I was designing. So that was kind of cool. But then fucking hell, it just didn't stop. And then went and picked up some mulch from Dean. And now I'm at Graveyard. There's fucking like 11 people out of rocky lefts. Which fucking looks cooking to be fair. No one's on the old yards. And it's about fucking overhead. Howling is fucking cunt off. But looks kind of cooking. So I'm actually taking the cod out. Which is pretty, I'm pretty stoked on that. Solo sesh. Fucking. And yeah, fuck yeah. You like the JS. That's what we like to hear. Now you got me stoked to surf this even more so. And happy anniversary. That's fun. That's cute. You're in love. I'm a fucking kind of losing my marbles even though I've only been on my own for one day. I might do some clickety clacking later if I'm not sniffing out some nyash.
122|Um confidential conversation now so fucking little dewbags hanging around put your fucking headphones in um what am I saying yeah so I was fucking hanging out was hanging out of Sydney I was hanging out with Sydney last night and then yarn and then that and then she said that so Ari and Talia their other mate they had dinner together on like Monday or Tuesday night or whatever and then because Ari had been away on the road with work and whatever and then apparently Ari asked Sydney if you Ben had broken up with your girlfriend yet and then I was like yeah why she asked that and then I don't and then Sydney was ah I'm not really sure but apparently he was speaking about shit and when we said Rocky left together or something so I don't know if she's got the wrong end of the stick or what but um yeah I thought I was pretty curious because I thought you were pretty good but I don't know what you're telling her or if what you're telling her has been misconstrued probably about fucking the hobbies
137|JC in, JC in, BJ are you there? Are you alive BJ? JC concerned about BJ's on the gear again because BJ don't normally do this and BJ do this second time in the last two months. Very interesting. JC quite jealous. JC would love to be absolutely off for someone's woo. Absolutely woo woo on some Mandy with BJ. However JC was hanging out the back of it last night with SW. So yeah, fuck yeah, woo woo. Now it's 8am, I'm going home to realign my chakras, I'm going to yoga for stiff people and then hitting down the coast. SW trying to convince me to surf back beach with her. Fuck that! I want to surf some fucking proper waves. So heading down the coast after yoga, going to be mobile, going to be fucking in line with myself, going to be frothing. Nah, I haven't asked to do that about the fins, I haven't looked. I will though. But check, check, one, two, out, out, out, out, out.
123|Not that it matters in any way shape or form anyway. But yeah, I don't know. Interesting.
34|Fucking love surfing. Wow. Pretty slow. Pretty fucking slow. Sets were only like, well, to be fair, the bigger sets were like chest-head-high. And fucking put it up there in a few of them. Fuck yeah. Super psyched. You know, fucking back knee down. Fucking the pinky toe on the back foot is just sky high. That back knee is dropped all the way on the front knee and the gun compressing down and then just transferring all to the back foot. Letting your weight fucking turn the bottom turn. Fucking then just up to the top and bang! You know, just fuck off. Take that one you fucking gunsy little cow. You fucking milk shit. Do you know what I mean? Woo! Yeah. Fucking love that shit.
20|And listening back to those voice messages, I admit I do sound maybe perhaps a little two-legged feathery bird which cockadoodledoos. Fair enough. But fuck you.
121|I think we've made significant progress for sure. I'm complexed, don't get me wrong. But I feel like if we had a GM and he was reviewing, you know, tangible output of what we've done so far, he may be slightly disappointed. But we don't have a GM. As you just said, you the back end with fucking Claude, me and Jem and I fucking slapping the tits out of the front end. You know, you clapping them cheeks. I'm fucking sucking them nipples. We're about to make some business. Business is booming. And that's, you know, very excited to hear that you're going to go surfing because I'm on my way to surf number seven of the week. Oh, yeah. Oh, yeah. Oh, yeah. Yeah, yeah, yeah.
120|Yeah, yeah, you make a pretty valid point there buddy. The goal, I guess, the way to combat that is for me to now spend an equal amount of time as I would have spent me coding it myself, actually understanding what the fucking code is doing. Such that when I get questions I know where shit is and that kind of thing. But I've got a pretty good understanding of it I'd say already. I just need to get a better, broaden my context window in terms of how the functions are being called into one another. Because that's pretty alien to me and that's why the AI really helped out a lot. So once I get my head around that I should be able to answer the questions. And with the wireframe, that's just fun. Just a little fucking side quest on the side quest. They didn't answer that shit. I was just like, fuck it. And because it's all on the CTR, so what I build my time to is on essentially business development. So they didn't fucking check the hours on that shit. It's not like we can go budget because there isn't a budget on it. So the plan of action from now is to make it all look pretty, get me to understand it. And then have a meeting with the software developer guy and Nick who you met to talk him through what I've done. And I'm an open book. I'll tell him I used fucking AI for it. I don't know if I'll say Gemini because I don't want to give them the upper hand. But I'll say I used some kind of AI to help me with the process. And fucking Sandy, she's about to get her cheeks clapped. Fuck that bitch, man.
134|Yeah, fucking roger that Tango, roger that. Don't spend your whole weekend clacking away, get outside, do some of Nicole. Mid-morning alignment, A.M. Had a pretty good sleep last night, feeling pretty drained in every sense of the word. Got up, lit the fire. Struck with Adrian, did a hip mobility one. Pretty good, actually. Pretty good. Did a couple pauses. Had a coffee. Was on the blowout to the rents for fucking half hour, 40 minutes. Good alignment there. First alignment in a fair while. Was telling about my fishing. I said I went up the coast last weekend with a mate and then they were like, oh, where do you stay at that parents place? I was like, oh, yeah. No, no, stayed at her grandparents with the granddad. And they didn't say anything, didn't ask anything, which I was quite surprised about. So that's pretty jokes. And then now I'm heading down the coast with Corbin. We're not with him. He's not in the car. So I won't be sending his voice message if he was, but going to go meet Corbin, Sydney's brother. So slide a little wave in with him, which would be pretty jokes. And feeling good. Need a shit. Life moves pretty keen, pretty frothing on the surf. Not going to lie to you. Tango out.
108|Fucking hell man. Jesus Christ I've just absolutely shat myself. I was just there like clicking away with Gemini and then like fuck I don't know some like weird like reflection in the window kind of like caught my eye and like it was like someone had arrived kind of thing. Like I didn't see anyone or anything but it like it was kind of that I don't know I got that feeling that things about to turn up but obviously no one's meant to turn up and then like two seconds later like the door the main door like clicks kind of like closed or like you know made a sound fucking hell I swiveled around so quick and like full heart drop oh oh that was cooked. Shat myself oh my days. Ah I better take a smoke oh fuck.
35|I should stop saying fucking so much. It was literally like every other word in that. I just really listened to it. That's hectic. Wow.
19|20 seconds? What? 20? How the fuck do you do that? That's insane. I've never actually made it fucking inside. It just f- BLEH Fucking just before entry. That's impressive brother. Nicole's one lucky lady. Woah! And no fucking chicken as well. Rooster. Come on now.
31|Also, fuck the man looking sexy today. Shit, I'm just driving. But yesterday was the first day in like, I can't remember when the last time, it must be months that I didn't have any Nicky gum or snus. And fuck me, I am so fucking addicted to nicotine. It's insane. I didn't realize how fucking bad it was. But like, I ran out of gum and snus and I'm not going to buy any more. But like, I'd have a ciggy and like as soon as I fucking put it out, I'm like, fuck. Like this is when the gum or the snus would usually go in. And like fucking hell, it's cooked. So I'm stopping that and just gonna go back to the hard stuff, back to the rollies, maybe ease out of them. I didn't have a fucking rollie, any nicotine, from like, fuck, it would have been like half full onwards, which is pretty impressive for me. So I'm pretty stoked on that. So maybe by Mexico, I'll only be having like 10 rollies a day. Which is fucking pretty good going if you ask me, baby.
25|Mate, can't fucking lie. Holy shit. Start that surf. Flow state. Wow. First wave, well first wave was a burger. But second wave, fucking cut back right in the source. I was getting lost in the source. I was fucking showering it, bathing myself, lathering that fucking surf, washing my hair. Come out the source, fucking big break of the line, right down to the bottom, see the section and just bang. Fucking knife through the heart. It was like just two fingers gouging straight into fucking eyeballs. No cranium, pure fucking eye. Boosh! And then fucking come down and I'm like fuck me. Holy shit. And then got flogged on the inside and then turn around and there was another wave and I was like holy fuck I feel shallow. It was pretty skits. And then got a fucking, I was putting them up there. You know what I mean? Bang! It was so fun. Also really fucking hard to position yourself. The old titty mountains all covered up in clouds so I couldn't line myself up with it. And then the thing did that thing and the thing was kind of thinging around and the kind of pressure of the air and the fucking humidity kind of made it like that thing and over time it just kind of thinged out. You know what I mean?
124|Yeah alignment with a Silver Fox Willis Complete or Silver Fox Windfly. Gonna go check the K-Patch. He reckons it could be could be an option for sure worth a look. Although I mean I'm pretty sure he says that about any wave anytime but yeah fuck it and the man's looking sexy today baby.
131|Well, that's good to hear about yourself. You know, it's not you don't have to put it up there every time. It's good that you got out there. Graveyard wind just full dropped there. It was crazy. But then there was like fucking 15, 20 people, like stupid amount. So I was sat on the right for most of it and I get like five rights and then I'd go to the left and catch the set. And then I'd paddle on the inside, get like two rights and then paddle over, get a set on the left. And I was being a bit of a dog like that, but it worked pretty well. And the rights you just do literally just one cut back and that was it. But what I have found with this fin and which I'm really keen to investigate more is on when you're going when I'm going for like a slopeier section carve, I want my front foot, my back foot, sorry, to be like on the forward half of the deck on the grip pad. And then when you want to put it up there to have it all the way back, because I was finding my back foot would be like all the way on the kicker and I go for a carve and it'd be like too loose. But then if I did it with my back foot like halfway up the deck pad, then like it'd be real nice and feel like a sweet spot. So the sweet spot of the back foot was changing on the on the turn type, always changing the turn type because that finish is a bit looser, which is really interesting. And then I put it up there on the inside and last section back and put it up there. I was like pretty stoked in that favorite turn of the surf.
30|Oh, yeah, the boys were fucking last night bow up top, baby
26|You should definitely not spend the whole day programming on your anniversary as well. I can't imagine Nicole would be too impressed with that. Maybe you should go outside together or eat some food together like a dinner and have a conversation about life. Also, side note, not really a side note. Do you have any things about me having a guest over for dinner perhaps? After a surf later? I don't want to overstep inside your humble shed.
32|Benjamin, the time is 12.43 and all I've done today is work-wise is send an email, no just reply to a team's message from my phone and then send an email to both, oh I replied to them sponsoring me like a thank you message and then I sent an email about my chat with Steve and if they want me to ask anything more and that is fucking it and I haven't even been surfing I went and checked the waves and then I've just done fuck all crazy I hate Mondays so I think I'm gonna go surf lol
132|That's nice to hear you spoke to Blazer B. I haven't spoken to my parents since last Tuesday and not like Tuesday this week, I mean like the Tuesday before I went to Maricopa like fucking ages ago. Don't really know why or why not but that's just what it is and that is a very interesting business idea and if I was going to go into business with someone it would be you and I'd be keen to explore possibilities on how we could operate this with the huge caveat that I know fuck all about it but I can speak I reckon sometimes but that could be interesting very interesting indeed
126|Well, good or not, you've got me absolutely frothing to go surf again. You know, the froth levels kind of dipped this morning temporarily. Can confirm after spending five hours on shit that I didn't need to spend five hours on because I just wanted to do it. And when I told you that I was going to close Gemini, I didn't close Gemini. No, no, no. I carried on doing other shit I didn't need to do. But so I'm going to check the waves again.
33|Hey mate thought I'd give you a quick update. Um, fucking sun's out. Sun's out, currently 12.35. Locked into a nice early morning wake up. Got the fire fucking cranking. Coffee on, stretch done, yoga with Adrian. Did a um, some fucking flow one. She's a bit quick. Fucking absolutely ramster. I'm like, fuck it, hold on a minute. Let me get my fucking set up and then she's moving on. Know what I mean? Um, but yeah, feeling pretty mellow and then did lock into a fucking productive four hour session. Productivity was almost exceptional. Let's do the roof almost actually. It was, yeah it was. And now I'm at Graveyard. It's about um, oh there's my board. About um, so that's a good chest high. To bring you guys out. Light off shores by light I mean fucking hell and it's cunt off. But there's a few bangable ones out there I reckon. I think I'm about to absolute fucking, fucking bang him like last time you know. Get that fucking hip open in. Bang 12 o'clock. Bang 12 o'clock. And then I looked at flights, that flight to Brizzy, Brizzy Barley still to 50 bucks. So I'm gonna book that later. And how's the old visa situation? This is coach Clayton out.
